"left_eye_center_x" "left_eye_center_y" "right_eye_center_x" "right_eye_center_y" "left_eye_inner_corner_x" "left_eye_inner_corner_y" "left_eye_outer_corner_x" "left_eye_outer_corner_y" "right_eye_inner_corner_x" "right_eye_inner_corner_y" "right_eye_outer_corner_x" "right_eye_outer_corner_y" "left_eyebrow_inner_end_x" "left_eyebrow_inner_end_y" "left_eyebrow_outer_end_x" "left_eyebrow_outer_end_y" "right_eyebrow_inner_end_x" "right_eyebrow_inner_end_y" "right_eyebrow_outer_end_x" "right_eyebrow_outer_end_y" "nose_tip_x" "nose_tip_y" "mouth_left_corner_x" "mouth_left_corner_y" "mouth_right_corner_x" "mouth_right_corner_y" "mouth_center_top_lip_x" "mouth_center_top_lip_y" "mouth_center_bottom_lip_x" "mouth_center_bottom_lip_y"
"292" 67.07937696 37.5500151 29.9992518 35.89096538 60.67523701 37.87454931 73.67937958 38.10308241 36.2842131 36.9228489 23.81578397 35.99531398 58.31524894 29.07311908 78.80470693 28.93309531 37.73272797 28.99714855 18.16827313 28.0561219 48.92745238 54.93763698 61.63578611 76.35136323 33.20245501 75.39894346 47.66720942 69.37142324 47.2089599 82.08495696
"293" 65.49541266 36.12850482 28.96309437 36.39290181 58.52149818 37.05833341 73.10326981 36.82208365 36.29784332 36.89977647 20.76631192 37.74374048 56.09353342 28.4185539 78.86384293 28.02612647 37.29877808 29.33485184 15.72407125 28.50102877 47.3653133 54.25914051 62.41921711 74.43850621 33.44738589 75.30907759 47.58474077 68.53876189 47.57673039 81.14723173
"294" 65.54117594 35.96107084 29.22979383 36.89529322 58.3046346 36.86145206 74.4932071 36.5327053 36.68619082 37.73974404 21.30895031 38.5703618 54.25469345 28.75380572 79.26685354 27.6445312 37.55580463 30.24235271 13.4607825 31.54836079 47.3785332 59.32519581 65.12875328 74.43899956 33.29596263 75.86059738 49.20489762 72.13649085 48.58073448 81.18046159
"295" 66.07646466 37.11329539 29.23580388 38.00970328 58.49460077 38.42095225 75.00025487 37.27146341 36.84683382 38.99134456 20.37467471 38.44427771 54.3175403 29.47731784 81.35926718 30.32840697 40.53349316 29.22402481 12.88506913 32.46976833 47.26685361 59.24968731 64.54682262 77.89904747 32.47131355 76.96971583 48.14366924 76.46578371 47.72022273 83.8591831
"296" 67.29399298 36.67754881 28.77691108 36.19657941 60.51433181 36.78413578 74.7825802 37.11911138 36.28760238 36.97774783 20.22153509 36.66306424 54.29542988 29.25161421 81.6780561 31.16397476 37.62872586 29.1120377 12.8196912 31.72177695 46.57468338 59.25209101 62.20810881 78.68250618 33.10894536 77.30933746 47.33637996 77.2816056 46.90291461 84.88282457
"297" 67.02941158 37.61553847 29.69099849 38.25123116 58.88925733 38.75673818 75.22173401 38.36420716 36.97660074 38.02342338 20.57087098 37.69966501 55.47069673 29.35176905 81.50080668 30.77132734 40.10174537 28.45856639 12.92048004 31.7274037 47.66390458 59.19363909 63.03552468 77.99002735 32.38990486 76.60629328 47.56127685 76.34407299 47.22259294 84.81470635
"298" 66.339376 36.18571509 29.50419277 36.04335294 59.26537628 37.12309002 73.71191262 37.23554702 36.42042162 36.76925188 22.39253563 36.2103364 55.92534472 28.61872266 80.05921215 28.99382509 38.5642082 28.83650034 14.62087727 28.4173078 47.88981749 56.09106666 62.18250256 75.2431082 32.84195338 75.51695908 47.52647871 69.14133253 47.19438398 82.3403928
"299" 66.92495091 37.4677142 30.23249508 36.25842388 60.56449152 38.65014619 73.79215947 38.43412013 36.42956428 37.72412517 24.03525792 35.95645185 56.68994162 29.00736751 79.11739186 29.49486924 38.95869015 28.9893641 17.77486168 27.9576562 48.09474213 58.71762418 61.36317062 78.29577613 32.77338586 75.77163215 47.38167327 76.20985828 46.97569944 83.39694382
"300" 66.40726868 36.68836872 29.91680138 35.83764735 59.14352628 37.83500801 74.47864835 37.48565351 37.07648471 36.92052801 21.14556974 36.1220262 54.95886526 29.3777748 80.9770817 30.91831076 40.65916744 29.13959939 13.41663867 30.23801924 49.21437435 58.10819671 62.13317997 77.09018005 32.75980846 75.65409141 47.56115088 74.10394761 47.26364561 82.90923394
"301" 66.89250267 37.11886815 30.21859109 35.95396779 60.56241931 38.42047636 73.63961628 38.25937452 36.40394921 37.41154276 24.03564543 35.91799775 56.43537202 28.98850473 79.04316155 29.42313416 39.18143908 29.0031647 17.69077724 27.89619333 48.02902977 58.71666859 61.29687211 78.27622754 32.84259074 75.75497291 47.38669136 76.23335835 46.97618439 83.24391187
"302" 65.74475798 36.60013066 30.03411814 37.26779902 58.48017881 38.19947424 74.65495281 37.04573884 37.22488522 38.47676842 20.71852613 36.8968424 54.60337151 29.76230312 80.57368075 30.36836507 40.91226357 29.87906529 13.04536213 32.63783934 49.09591307 59.15565515 63.28495616 77.14735667 32.54820807 76.02831911 48.56704628 76.29424317 47.61782604 82.87998245
"303" 65.38811352 37.01559323 29.16263391 38.92325424 58.39149952 39.24059979 74.66178588 37.63482839 37.06714286 39.9926193 20.28908842 40.00870866 54.43253341 30.09697325 80.77479789 27.83356697 37.74328867 29.93565303 12.89014664 32.75696724 49.12361189 58.83305607 64.89693251 74.50025097 33.50354041 76.40068015 50.15277586 74.1642532 49.94682209 80.15474956
"304" 66.57362505 37.65754011 29.29615444 37.0293908 58.65298964 38.88149291 75.14857658 38.53409227 36.9555997 38.30970701 20.40339245 37.82594382 54.6016481 29.77802505 81.43653519 31.42444093 40.35453317 29.17144049 12.82190333 32.56024321 47.63110696 59.19510334 62.54159426 78.20500051 32.32852516 77.21244634 47.52129471 76.72534806 47.28717814 84.58985327
"305" 66.4380635 37.71905636 29.05592502 38.62383122 58.54601531 39.1893995 74.82285449 38.61739422 36.37719189 39.83445688 20.20038685 39.79924708 54.31636802 29.95306745 81.84983555 31.92350178 38.47473923 30.00054132 12.82339704 32.99790544 46.66126617 59.32812668 63.38469368 78.6699241 32.57197827 77.72935378 47.73919997 76.53760408 47.46466916 82.94431987
"306" 65.99371731 36.65220473 29.61976796 36.87348219 58.50543716 37.50704643 74.96774632 37.20508324 37.23653573 37.58744808 20.61461125 36.73496896 54.49173982 29.00932996 81.30737796 30.52806085 40.79169906 28.62333795 12.90579071 31.63408109 47.92503528 58.94890012 63.16337693 77.41476755 32.48517794 76.30799044 47.81234619 76.13558793 47.39669237 83.66035109
"307" 65.94095131 37.9564158 29.11550445 38.51447688 58.5216414 39.01923024 74.94368451 38.8378567 36.82493804 39.11982962 20.32952768 39.32575313 54.75643634 29.2077579 81.50297113 31.39960232 40.4554604 28.328632 12.80006921 32.64607497 48.36922585 58.46191751 63.13668308 77.59286028 32.12029392 76.9533277 47.61909505 75.14715194 47.77025954 82.94457967
"308" 66.56276868 37.40564999 29.78704897 36.23713258 58.88237839 38.83541934 74.59209968 38.24170265 37.01608911 38.22729241 21.16162894 37.19485839 55.06957398 30.00246962 80.92710355 31.3229778 40.60865442 29.91550802 13.15689801 32.53893456 48.97355306 59.09621818 61.90228785 78.16917634 32.96024792 76.94994291 47.60870022 76.74948692 47.28503097 83.93589506
"309" 65.46888701 37.59489164 29.32542337 38.13763293 58.40452171 39.13414073 75.00834323 38.03230803 37.32717585 39.76973523 20.56316414 38.86332321 56.30262634 29.97746586 80.84807573 27.96500822 40.71105663 29.96573865 13.0362381 31.31518988 50.31729239 59.57171538 65.00542746 75.20013963 32.75944852 76.29950727 50.01500542 76.38299799 49.72807202 81.84468546
"310" 66.53651636 37.25846449 28.8800125 38.26970158 58.56219946 38.58073759 75.03987557 37.49181907 36.3502621 39.43913116 20.07217443 39.60998095 54.25284106 29.46802033 81.85234823 31.57111824 38.2861842 29.38265595 12.67287217 33.00497978 46.74473978 58.95695228 63.28995862 78.53371648 32.57218732 77.57064077 47.68056404 76.3021435 47.49821628 82.80269237
"311" 67.16150503 36.93510219 28.88980558 36.06405913 60.25085406 37.3517458 75.09210812 37.59948547 36.29607345 36.78729106 20.19926983 36.89246142 54.66131813 29.1015763 81.72743877 31.25757457 38.43618559 28.1993302 12.79507914 31.7535807 46.93050049 58.11627154 62.40489376 78.41881043 32.60147026 77.23542725 47.33232212 75.87381289 47.13154057 83.44633055
"312" 66.10440985 37.40950011 29.64424852 36.30890315 58.59966445 38.86819575 74.61258467 38.27849749 37.17798005 38.62895932 20.79026038 37.47314122 54.72829645 30.00469085 80.99216147 31.43566915 40.71249599 29.8414454 12.9886553 32.73012679 49.02204626 59.06243621 62.05243853 78.10403996 32.69801828 77.02270249 47.58496398 76.64931875 47.32625533 83.59889859
"313" 66.79471164 37.87373723 29.05337202 37.88885307 58.75637833 38.59516326 75.20862915 38.14355027 36.44625316 37.10173873 20.30566228 37.32481817 55.03890303 28.84775718 81.56363321 29.44720228 39.16821628 27.62044242 12.7406654 30.20663665 47.2013663 59.30602219 64.53447463 77.77619587 32.24891379 76.91111311 47.48141783 76.1554173 47.47432412 84.89011666
"314" 66.15581307 37.27734789 28.96263822 36.98343968 58.72147354 38.875435 74.15095486 37.78110943 36.35917347 37.82391598 20.29494724 39.35714285 54.39697488 29.7891368 81.70968748 31.80030823 38.8132523 29.91307742 12.95581261 33.01151334 47.02304217 56.14676969 63.02246895 78.0986777 32.86577797 77.34025684 47.5701005 74.80426691 47.6318275 81.1696234
"315" 66.93911265 37.81982953 29.21355539 37.61370554 58.74336155 38.97685954 75.26296214 38.68183548 36.81181676 38.38524445 20.39239372 38.19976454 54.70235179 29.64168087 81.54952113 31.45944168 39.96083888 28.68079645 12.8499058 32.2679465 47.21891912 59.24637144 63.11088362 78.20243608 32.27515234 77.24003597 47.44923825 76.70720565 47.2438516 84.93062711
"316" 66.58599056 37.59436847 30.21417715 37.62867312 58.87365515 38.66837556 74.92425853 38.3632188 37.13454619 38.07116059 21.46303742 36.89245603 55.12322336 29.17517655 81.27526437 31.00164863 40.51330647 28.7459576 13.16278196 31.64189584 47.96444202 59.0259397 62.44446605 78.02819852 32.50741103 76.18728419 47.46499161 76.32429365 47.1809421 84.55777818
"317" 66.7479342 37.84776239 29.10192857 38.49068679 58.58610636 38.98054335 75.15604712 38.77527755 36.7241635 39.08601738 20.34494521 39.41310793 54.9438253 29.28403685 81.64505268 31.53450984 39.50848509 28.36311598 12.71883016 32.71774586 47.82860294 58.99116953 63.05655443 78.02569784 32.17252764 77.26526337 47.5835781 75.95487356 47.43725616 84.36998564
"318" 66.99807032 37.75315618 28.94856232 38.55522522 58.70476102 39.17859002 75.2081543 38.74254278 36.36346739 39.60909707 20.0656561 39.73581681 54.37326186 29.68633247 81.95495551 31.81124374 38.04741084 29.36763995 12.68694776 32.99534823 46.64949018 59.33999436 63.49175921 78.69579619 32.44831282 77.68651821 47.53174607 76.68107028 47.40632299 83.60712151
"319" 66.34106803 37.74841472 28.96244452 38.77586998 58.56637709 39.20760211 75.01074682 38.72287618 36.37446382 39.68418288 20.08392123 39.9688237 54.37964038 29.75572347 81.86637013 31.74496602 38.16985915 29.52619557 12.76684446 33.00960054 46.76707031 59.04716017 63.57690034 78.54180154 32.46787724 77.54356566 47.69367865 76.06712836 47.64561247 82.38715964
"320" 65.88948499 36.5597406 29.98943262 37.51260321 58.54607741 37.86704414 74.82008032 37.06954809 37.14377193 38.24813924 20.64194913 37.07148309 54.50124739 29.51003207 80.86278496 30.29753919 40.87493304 29.74107218 13.07029915 32.40893057 48.72849939 59.17499737 63.39313409 77.53609903 32.5988134 76.17503424 48.4480625 76.28242239 47.59455684 83.10487149
"321" 66.40066947 37.686011 28.91001606 38.7043174 58.53576446 39.09093128 75.13501226 38.13035018 36.3679973 39.66925131 20.01913904 39.89669397 54.29067804 29.52030521 81.92622304 31.67791258 38.09726869 29.19973413 12.66912505 33.02635093 46.70422221 58.92283353 63.60918675 78.49148988 32.46964825 77.55069238 47.75001611 75.94121007 47.6359887 82.70709278
"322" 66.56915901 37.21396188 30.15129804 36.49494537 59.08450572 38.50313996 74.72852537 38.14845043 37.11210828 37.74016248 21.5570552 36.41462209 55.10401507 29.27791694 81.17797683 31.05222384 40.53339896 28.7671092 13.20392904 31.60290538 48.94714865 58.82249467 62.01838374 77.95155432 32.57495245 76.41943361 47.49181581 75.83835488 47.16172289 84.18563684
"323" 67.11719583 37.92314963 29.1490995 38.60136399 59.09034447 39.1182634 75.25536936 38.90238104 36.48632305 39.47989827 20.75789619 39.55487179 56.15355274 28.93040608 81.66419714 31.66226908 37.79325139 27.78428548 13.33037772 32.16141114 47.00928831 57.41076035 63.26781738 77.93377948 32.19994988 77.17404823 47.43547719 75.06601005 47.44870767 84.45944033
"324" 65.84033442 36.68998519 29.91386976 37.54881722 58.50831776 38.31656493 74.91552806 37.07127143 37.18513174 38.46575524 20.5817485 37.16914399 54.52780792 29.70923187 81.02024467 30.41997284 40.85101439 29.83693216 13.02233718 32.54283792 48.70572417 59.1858964 63.42799229 77.63461927 32.57192437 76.34981867 48.55734254 76.34201462 47.59541737 83.23473373
"325" 65.66965367 36.15886773 29.50649653 36.39790011 58.42394703 36.99964989 74.11057693 36.91088624 36.54166197 37.09049599 21.46938236 37.36648613 54.52558688 28.58527659 79.4635559 28.12515447 39.4696213 28.56322728 14.12745937 29.20257245 47.690082 57.05877146 64.47853264 74.54749883 32.62293579 75.51830468 47.9376637 68.79960716 47.68384245 81.40404402
"326" 66.99162869 37.75810063 28.97361912 38.65157405 58.78062793 39.20021578 75.22197736 38.94608686 36.37429241 39.77983579 20.30893466 39.90696037 54.37418543 29.37420154 82.02959569 32.17809395 38.19640825 28.85847752 12.87723822 32.96964696 46.62917839 57.76795224 63.30021393 78.73648119 32.38171953 77.73072469 47.43449248 75.78736493 47.2648644 83.64880711
"327" 65.46426458 36.35079613 29.29723697 36.60341028 58.38177949 37.60098368 74.77529699 37.01076658 37.09817572 37.8403375 20.47157667 37.90026902 54.5313053 28.85454374 79.99002012 28.22553637 40.79989223 28.41210014 13.17602148 30.77233492 48.23149281 58.0513866 64.86240057 74.57649843 32.53136812 75.2870096 48.59712632 69.43918271 48.40534521 80.86811135
"328" 66.64093357 37.50315147 30.22702617 36.68233973 59.00727774 38.84238308 74.27012529 38.55042326 37.21613311 38.49537056 22.99131258 36.80634936 54.93897902 29.49166948 80.81966287 31.48644376 40.35543424 29.40608906 14.15170431 32.34001608 48.52367852 58.73002216 61.82529594 78.02508977 32.63543701 76.53565959 47.38752644 75.46537071 47.10673044 84.3232167
"329" 65.95019147 36.07386648 29.88820679 36.46912383 58.35331453 37.183215 74.41426262 36.84741608 36.5159281 37.24933162 23.62629565 37.12660048 55.44612781 28.73503151 78.87657055 27.94931428 38.90888688 29.35470992 17.49139927 28.20460155 47.54289353 58.52805311 64.58312439 74.59967989 32.84597372 75.58264107 48.13727949 69.28503879 47.54154076 81.50416061
"330" 66.62097165 36.96408804 30.12676777 36.1869726 60.22881681 38.24655316 73.69638864 38.33477269 36.44503705 37.04081724 23.7139124 36.14560568 57.26227261 28.73715939 79.54366723 29.41009848 40.00221756 28.70826121 17.27141311 28.13512712 47.99589499 57.48231389 61.45116196 77.4301699 32.78833502 75.68700032 47.47030751 72.71481991 47.12799043 82.48200649
"331" 67.12579361 37.73363284 29.64377107 37.9853634 59.2066858 38.55401782 75.2125857 38.44440341 36.76740416 37.30209927 20.68933779 37.34619492 56.53448196 28.94519895 81.4528647 30.47072293 39.80753529 27.89415212 13.01186583 29.97686037 47.38006682 59.24978067 63.03681239 77.92688664 32.39915473 76.33174246 47.4204163 76.29821447 47.21445631 84.58920333
"332" 66.94148655 37.50226899 30.20426862 37.32589082 59.73934101 38.66219987 74.94176181 38.36065748 36.94157783 37.44340841 21.93647017 36.30647831 56.82971734 29.00693319 81.12983367 29.34949513 38.52682211 28.48815148 14.55576482 28.15953127 47.91737156 58.77030318 62.35683315 77.75456967 32.58881091 75.83175736 47.44613787 76.25848279 47.11813542 83.32899712
"333" 66.73759816 36.57453504 30.1912426 36.24301691 60.29428825 38.18018113 74.01555071 38.28969467 36.4185799 37.22370199 23.98156758 35.97553425 56.62195561 28.92646835 79.79052441 28.92154162 38.81824167 28.61676435 17.67077527 27.77274977 47.79241409 58.59387016 61.47118918 77.95585068 32.68450545 75.57157669 47.33643868 75.1671216 46.90417967 82.94017894
"334" 65.50986825 37.76493055 29.16707608 39.06971343 58.47569309 39.32522272 74.28707529 38.91487502 36.59560352 40.04158988 20.67891799 40.09897275 55.30155864 29.99168225 81.16915153 30.78650476 38.07422133 29.81966277 13.4406643 32.81033816 47.39174807 56.57006886 64.54979621 75.53923661 33.20266074 76.66209867 49.40819756 73.39848795 49.48380254 80.53940018
"335" 66.84430397 37.24648646 29.52437585 37.59342362 58.7944458 38.48201605 75.22392132 37.46013355 37.17288104 37.68171307 20.71558569 36.78180879 54.81758844 29.1894868 81.46995031 30.64220545 39.06621688 28.864255 13.15940248 30.35852524 47.93637161 58.85996585 63.21178266 77.58060509 32.54791173 76.2377524 47.54438366 76.04935271 47.33768365 84.12437314
"336" 66.44308141 36.88781353 29.69975675 37.37055765 58.62362127 38.16833291 75.14529712 37.21687459 37.2466186 37.96273716 20.76012619 36.65544291 54.68177003 29.23457323 81.30775768 30.41551744 39.94745033 29.18436536 13.10993657 31.53793986 48.37803199 58.79062444 63.2050091 77.06691369 32.56351934 75.91081662 47.85446841 75.93472974 47.39792735 83.64673874
"337" 65.41573489 36.0102474 29.0524845 38.43388458 58.23364747 37.82006148 74.41713504 36.55265467 36.8014978 39.44636781 20.18417745 39.56607836 54.17771815 29.5719329 80.03119382 27.48680879 37.41108601 29.71951306 12.88135139 32.63619314 48.02336299 59.10218415 65.00865632 74.24102829 33.44450332 75.52388415 49.99210446 69.57710401 49.76353268 79.88087239
"338" 66.35389622 37.11645805 29.44760122 37.7582441 58.54258817 38.08750628 75.10375256 37.59399155 37.20767749 37.98389229 20.54296293 37.7026781 54.48714048 28.98638393 81.43506714 30.93632026 40.60206756 28.54016481 12.88953486 31.70257537 47.55830309 58.94981049 63.08719759 77.83978731 32.41325044 76.5861979 47.41869487 76.14392256 47.34948599 84.22139783
"339" 66.82247359 37.06402046 30.21621368 36.2601675 60.32864298 38.68803355 74.11351825 38.47250542 36.4888873 37.4728652 23.93637676 35.94649522 56.69477295 28.95287959 80.25097379 29.33558032 38.74052771 28.52649932 17.68501846 27.79753468 47.84193363 58.34099881 61.47595153 78.03171437 32.67374752 75.62321792 47.31835429 75.3618014 46.90433264 82.82212475
"340" 65.67413749 36.26403467 29.81296636 36.67617736 58.31007447 37.66458209 74.63151531 36.96177295 36.86767549 38.53875851 22.36583692 37.85983215 55.37059293 28.91729762 79.23194689 27.89240154 40.05997709 29.86647632 15.24339044 30.15362506 47.79652602 59.32257638 65.0659585 74.582728 32.77805933 75.68652746 48.86106235 73.64813194 47.99659367 81.29685884
"341" 66.00208369 37.29493949 28.97662497 38.39857785 58.53318596 38.88472657 74.87091882 37.32012622 36.37060379 39.3660714 20.04350876 39.51589896 54.23425244 29.99246483 81.72428598 31.40735984 38.70598352 29.94626362 12.76999162 32.99301776 46.93795291 59.28294923 63.63978114 78.37985364 32.6422021 77.4726466 47.95709759 76.6361627 47.58488996 81.93878624
"342" 66.515277 37.83111402 29.18057231 38.25169383 58.56105323 38.94563222 75.19259264 38.68703708 36.79606447 39.20173443 20.41001201 39.27958042 54.52657183 29.45693464 81.63339638 31.66293587 39.95674178 28.71056056 12.74225729 32.76295514 47.28393364 59.09331946 62.91304951 78.26626484 32.22280714 77.34014522 47.47794412 76.54013996 47.29891537 84.86971183
"343" 66.71298537 36.8552185 30.28080997 35.92149216 59.86814755 38.07188134 74.21996008 37.71631048 36.85987861 37.12777327 23.55793362 36.06652844 57.61200615 29.1495695 79.75103892 28.83183061 39.59357002 28.99763691 17.30397438 28.14544802 49.20757321 58.52241567 62.04716381 76.950444 32.80371814 75.52471769 47.8834498 75.19893737 47.19500319 82.16468216
"344" 65.41784135 37.06995348 29.45785504 36.64666311 58.41039699 39.06548232 74.95443539 37.99092586 37.47346216 39.19558022 20.76491698 38.3542417 57.88091993 29.6855714 79.8688463 27.66503265 41.2242078 28.96873965 13.14725783 29.71156611 50.51953573 59.25929785 65.06535791 74.71387657 32.84534126 75.81862843 50.16894061 75.42292771 49.82397646 80.7455661
"345" 65.37758955 36.10557759 28.86193782 38.84392832 58.27440212 37.57947358 74.01874712 36.4638474 36.32958982 39.72172735 20.03522702 39.79177526 54.14421978 29.93392114 81.03837949 28.00273381 37.17804863 30.51679363 12.82321049 32.91177344 46.64081366 59.28519255 64.99282234 75.04773699 33.63435382 76.75675816 49.19122605 76.20981075 48.98229636 80.07247202
"346" 67.06988821 37.76276091 29.02649779 38.8355992 58.94691661 39.27319359 75.15166305 39.01860923 36.37517581 39.91345905 20.42230102 40.02904275 55.08136696 29.33936947 81.94941563 32.02169918 37.63634067 28.66112892 13.00349513 32.90879324 46.5643575 56.86031946 63.79380206 78.48053726 32.47939218 77.52867202 47.54968811 75.00467108 47.56512183 82.96039448
"347" 66.47837812 37.89086125 29.17995202 38.34153474 58.57467084 38.95789631 75.21575636 38.70999599 36.786162 39.14253624 20.38974945 39.30771353 54.53041627 29.38745929 81.63538742 31.68858919 39.81518424 28.70687712 12.79170277 32.74045789 47.20945383 59.04624718 63.09348017 78.20111381 32.18662401 77.28014566 47.44807342 76.38505743 47.27339597 84.78113317
"348" 65.42688853 36.867271 29.09420056 38.76710489 58.36456136 39.01832857 74.61701925 37.21898645 36.60584859 39.61316112 20.13819878 39.80785954 54.18852946 29.73230219 81.27995404 28.89690406 37.91314408 29.28257068 12.92455661 32.77970265 47.14245165 58.62474989 64.59306317 74.67891861 32.7696795 76.13079173 49.09306875 71.18606825 48.96290424 80.06474625
"349" 67.1637992 36.08126999 28.75346979 36.16777233 60.42102785 36.25871445 74.84703374 36.56342776 36.26645319 36.79591508 20.09610641 36.12764122 54.27436926 28.78204321 81.61397211 29.31499485 37.49792395 28.61667789 12.8206325 28.56626353 46.78781924 59.27675856 62.34375236 78.50394173 33.10621155 76.64785907 47.33385178 77.22157938 46.89759452 84.61049833
"350" 65.51754739 36.21910897 29.4627647 36.37461979 58.33999379 37.273675 73.84319322 36.90249782 36.61380543 37.53725743 21.84749236 37.72834737 55.27375838 28.63047236 78.87366554 27.92137413 40.05920493 29.08125733 15.18372315 29.40711192 48.12648103 56.35862873 64.76321536 74.43419887 32.8557788 75.44427522 48.55263609 68.63991582 48.01411112 80.81975101
"351" 65.66513988 36.26678837 29.73671843 36.32532918 58.39255685 37.34687384 73.76982276 37.16318473 36.58223324 37.19883071 23.35864734 36.99259797 56.00383614 28.66421052 78.7408192 28.04188531 40.38767517 29.04385997 17.41510673 28.65404931 48.08468093 56.78709931 64.26830998 74.47822339 32.67392634 75.4854781 48.17968533 68.60330521 47.67433837 81.24809049
"352" 65.65304673 36.11285677 30.22485235 35.92083742 59.66852715 36.71426116 72.6837989 37.06575682 36.87512733 36.6041554 23.96247426 35.93892308 57.6775333 28.4493385 78.23037414 29.0524919 41.10735247 28.11741034 18.49420531 28.36283898 49.43100349 54.22112137 61.72182251 74.40438015 33.40241041 75.13559932 47.79545786 68.53366542 47.3736226 80.74759804
"353" 65.39300375 35.96535081 28.97155031 38.14250903 58.32140218 36.74529619 73.31671573 36.52802339 36.34798646 37.56798182 20.11644435 39.30401598 54.16489878 29.28755982 80.19555536 28.04466179 37.63173644 29.50453075 12.86159928 32.80490563 47.11284347 56.5113359 64.69626865 74.4881491 33.50320006 75.68977999 48.87068552 68.91046581 48.94690978 79.93914495
"354" 66.53335344 37.00204195 30.18657256 36.08987126 60.24153941 38.26396548 73.55340398 38.35913029 36.49575286 37.11269716 23.87338927 36.07573185 57.19016271 28.76139069 79.18305342 29.54948884 40.43233156 28.68783226 17.55956957 28.22610307 48.15942504 57.62982715 61.45482571 77.32543146 32.76056342 75.62209895 47.46966175 71.27133428 47.10688535 82.6468489
"355" 66.60920477 36.85641823 30.255803 35.93979826 60.0838623 37.36629583 73.94158512 38.08053937 36.72182079 36.97296755 23.70838367 36.03040557 56.8429317 28.70676998 80.73533425 29.88210314 40.50993328 28.08986905 15.13774435 28.74228782 48.68487293 58.00031547 61.97771755 76.80155404 32.66214572 75.21410017 47.49935165 71.46720592 47.08557392 82.7946371
"356" 66.63011138 36.77045801 29.52340581 37.28503687 58.73421045 37.6089263 75.13066352 37.16516068 37.10338062 37.29693427 20.59607071 36.54562133 54.82549542 29.11525458 81.29560394 29.73729021 39.3748484 28.89468409 13.07720922 30.6590769 47.99706387 58.99155784 63.44767397 76.44579001 32.55176344 75.63496564 47.7950935 76.01451795 47.38337246 83.45782244
"357" 66.78066568 36.60982093 30.19525448 36.19996873 60.36427936 38.19487921 74.031599 38.28596842 36.42245396 37.20100532 23.97908417 35.97015022 56.68062589 28.92244509 79.80959887 28.92714023 38.85963156 28.56143941 17.63055579 27.75216139 47.80209213 58.58695974 61.44213859 78.05895879 32.69596923 75.61853905 47.34644911 75.49743848 46.90895962 82.94439687
"358" 66.04152406 37.87411838 29.1669537 38.31718621 58.50462533 39.01986193 75.0571681 38.70992453 36.81612791 39.19068105 20.34961665 39.16490796 54.63714942 29.68696209 81.53489076 31.4668878 40.32897735 28.8819013 12.79011075 32.78943814 47.70618144 59.04950643 63.22299698 77.89841031 32.22717302 77.07803563 47.89313726 76.04912782 47.630766 83.20038111
"359" 66.5828101 37.26117558 30.27846425 35.90228999 60.25473354 38.32319725 73.23160201 38.06141888 36.97651853 37.6129881 23.85171606 35.99430256 55.60276577 29.34020508 79.17639996 31.01256958 40.60886956 29.41398877 16.84690372 30.70079376 49.20305258 57.99544397 61.62387944 77.66095989 32.97396607 75.49097333 47.63010077 74.14634571 47.09069535 83.15483193
"360" 66.29628622 36.21706267 29.70251357 36.01361145 58.97727317 37.08747712 74.04398599 37.33076993 36.59801544 36.82974397 21.76375744 36.1476502 55.54628837 28.73670723 80.45846316 29.29968968 40.50346338 28.88811731 13.68732529 28.98516188 48.43449878 57.39045722 62.40728809 75.59322342 32.74233411 75.52258375 47.59475775 70.36244057 47.24404415 82.45968193
"361" 66.46549811 36.36380038 30.19619504 36.3114284 59.64263849 38.16706144 73.68818361 38.0688143 36.37795322 36.97757254 24.01058603 36.19106569 57.16058954 28.87573779 78.68874928 28.45266521 38.12894255 28.89079248 18.29623197 27.70358796 47.59507836 57.76915803 61.62643781 76.6740642 32.72529613 75.62568658 47.34544507 69.95753737 46.92046513 82.07065484
"362" 66.37647931 37.94825557 29.10643414 38.31260661 58.57559894 39.09065226 75.14084556 38.82073346 36.7015159 38.93096407 20.34683213 39.03594332 55.03575126 29.62307589 81.53737847 31.43796535 40.10651329 28.58921077 12.84313445 32.45024809 47.69680556 59.13429773 63.16573419 78.00865081 32.20030302 77.0710778 47.66320063 76.17752312 47.64300171 83.32822881
"363" 67.08818156 37.50778255 28.92113785 38.08402357 58.87327506 38.8974413 75.26126077 37.76628191 36.35500454 39.24826957 20.20002768 39.37037757 54.35795532 29.49915347 81.92808308 31.76114619 37.91957793 29.3777809 12.91909249 32.99376803 46.58789719 58.69237335 63.30220917 78.54966259 32.50214625 77.60429941 47.51977679 75.96934017 47.24585467 83.315876
"364" 65.34812507 35.94681948 29.27978681 35.85667035 59.36427568 36.35237074 72.45290259 36.72162873 36.32977956 36.54581229 23.36797758 37.29909895 54.62265374 28.73768928 78.24425369 31.12004599 39.464988 29.23539824 18.13880146 31.80479521 48.60782091 54.15879562 63.74874864 74.44424289 33.78327293 75.1009311 49.06105283 68.37411701 49.09899612 79.85948221
