RowId ImageId FeatureName Location
8474 283 left_eyebrow_outer_end_y 31.37684457
8475 283 right_eyebrow_inner_end_x 38.55100016
8476 283 right_eyebrow_inner_end_y 28.49457052
8477 283 right_eyebrow_outer_end_x 16.88482691
8478 283 right_eyebrow_outer_end_y 29.00589947
8479 283 nose_tip_x 48.12674471
8480 283 nose_tip_y 55.05336545
8481 283 mouth_left_corner_x 61.65067741
8482 283 mouth_left_corner_y 77.82860063
8483 283 mouth_right_corner_x 33.27513493
8484 283 mouth_right_corner_y 76.47879776
8485 283 mouth_center_top_lip_x 47.46619101
8486 283 mouth_center_top_lip_y 71.4773361
8487 283 mouth_center_bottom_lip_x 47.18423669
8488 283 mouth_center_bottom_lip_y 83.30978078
8489 284 left_eye_center_x 66.0599746
8490 284 left_eye_center_y 37.66983107
8491 284 right_eye_center_x 30.3409485
8492 284 right_eye_center_y 37.19524427
8493 284 left_eye_inner_corner_x 60.19581914
8494 284 left_eye_inner_corner_y 38.08575696
8495 284 left_eye_outer_corner_x 73.26079999
8496 284 left_eye_outer_corner_y 38.16525109
8497 284 right_eye_inner_corner_x 36.57384884
8498 284 right_eye_inner_corner_y 38.0443657
8499 284 right_eye_outer_corner_x 24.00035406
8500 284 right_eye_outer_corner_y 36.32782538
8501 284 left_eyebrow_inner_end_x 57.70641581
8502 284 left_eyebrow_inner_end_y 28.87603524
8503 284 left_eyebrow_outer_end_x 78.27858627
8504 284 left_eyebrow_outer_end_y 29.1859696
8505 284 right_eyebrow_inner_end_x 40.55081372
8506 284 right_eyebrow_inner_end_y 29.2117512
8507 284 right_eyebrow_outer_end_x 18.12218132
8508 284 right_eyebrow_outer_end_y 28.71856263
8509 284 nose_tip_x 48.25929676
8510 284 nose_tip_y 58.75638123
8511 284 mouth_left_corner_x 62.27708982
8512 284 mouth_left_corner_y 77.39272677
8513 284 mouth_right_corner_x 33.13293667
8514 284 mouth_right_corner_y 75.7958985
8515 284 mouth_center_top_lip_x 47.94305516
8516 284 mouth_center_top_lip_y 70.05395521
8517 284 mouth_center_bottom_lip_x 47.43937896
8518 284 mouth_center_bottom_lip_y 83.26096117
8519 285 left_eye_center_x 66.11958665
8520 285 left_eye_center_y 37.97858309
8521 285 right_eye_center_x 30.16923704
8522 285 right_eye_center_y 35.93664861
8523 285 left_eye_inner_corner_x 60.13237399
8524 285 left_eye_inner_corner_y 38.88513282
8525 285 left_eye_outer_corner_x 73.16265669
8526 285 left_eye_outer_corner_y 38.6281821
8527 285 right_eye_inner_corner_x 36.59581534
8528 285 right_eye_inner_corner_y 36.98588274
8529 285 right_eye_outer_corner_x 23.54981478
8530 285 right_eye_outer_corner_y 36.10342497
8531 285 left_eyebrow_inner_end_x 57.88360435
8532 285 left_eyebrow_inner_end_y 28.66703706
8533 285 left_eyebrow_outer_end_x 79.20263843
8534 285 left_eyebrow_outer_end_y 31.36426389
8535 285 right_eyebrow_inner_end_x 40.90289145
8536 285 right_eyebrow_inner_end_y 27.83940987
8537 285 right_eyebrow_outer_end_x 17.5748634
8538 285 right_eyebrow_outer_end_y 28.47398211
8539 285 nose_tip_x 48.65683593
8540 285 nose_tip_y 57.07878529
8541 285 mouth_left_corner_x 61.27452627
8542 285 mouth_left_corner_y 77.70672567
8543 285 mouth_right_corner_x 32.51144414
8544 285 mouth_right_corner_y 75.70080002
8545 285 mouth_center_top_lip_x 47.39449085
8546 285 mouth_center_top_lip_y 72.72446008
8547 285 mouth_center_bottom_lip_x 47.14533881
8548 285 mouth_center_bottom_lip_y 83.27584541
8549 286 left_eye_center_x 65.25962647
8550 286 left_eye_center_y 37.61501495
8551 286 right_eye_center_x 30.15305871
8552 286 right_eye_center_y 36.20008557
8553 286 left_eye_inner_corner_x 60.11141546
8554 286 left_eye_inner_corner_y 37.82018716
8555 286 left_eye_outer_corner_x 72.44977306
8556 286 left_eye_outer_corner_y 38.15239995
8557 286 right_eye_inner_corner_x 37.18627447
8558 286 right_eye_inner_corner_y 37.93368767
8559 286 right_eye_outer_corner_x 23.87300477
8560 286 right_eye_outer_corner_y 37.05227302
8561 286 left_eyebrow_inner_end_x 57.36751775
8562 286 left_eyebrow_inner_end_y 29.29725589
8563 286 left_eyebrow_outer_end_x 78.04723839
8564 286 left_eyebrow_outer_end_y 31.28945422
8565 286 right_eyebrow_inner_end_x 40.87233151
8566 286 right_eyebrow_inner_end_y 29.38313018
8567 286 right_eyebrow_outer_end_x 18.65299704
8568 286 right_eyebrow_outer_end_y 31.9119307
8569 286 nose_tip_x 50.28808413
8570 286 nose_tip_y 54.16866607
8571 286 mouth_left_corner_x 63.63697976
8572 286 mouth_left_corner_y 74.66552647
8573 286 mouth_right_corner_x 33.82443819
8574 286 mouth_right_corner_y 75.08190392
8575 286 mouth_center_top_lip_x 49.74662569
8576 286 mouth_center_top_lip_y 68.52883231
8577 286 mouth_center_bottom_lip_x 49.63373459
8578 286 mouth_center_bottom_lip_y 80.54496693
8579 287 left_eye_center_x 66.22235313
8580 287 left_eye_center_y 37.1590878
8581 287 right_eye_center_x 30.2177462
8582 287 right_eye_center_y 36.11587107
8583 287 left_eye_inner_corner_x 60.17200339
8584 287 left_eye_inner_corner_y 37.98591493
8585 287 left_eye_outer_corner_x 73.71428623
8586 287 left_eye_outer_corner_y 37.61864922
8587 287 right_eye_inner_corner_x 36.49638955
8588 287 right_eye_inner_corner_y 36.97695901
8589 287 right_eye_outer_corner_x 23.8551092
8590 287 right_eye_outer_corner_y 36.22796678
8591 287 left_eyebrow_inner_end_x 58.06336645
8592 287 left_eyebrow_inner_end_y 29.01560776
8593 287 left_eyebrow_outer_end_x 78.72290679
8594 287 left_eyebrow_outer_end_y 28.55723538
8595 287 right_eyebrow_inner_end_x 40.2968841
8596 287 right_eyebrow_inner_end_y 28.90117375
8597 287 right_eyebrow_outer_end_x 18.18648432
8598 287 right_eyebrow_outer_end_y 28.33246163
8599 287 nose_tip_x 49.32968975
8600 287 nose_tip_y 56.92018991
8601 287 mouth_left_corner_x 63.48749293
8602 287 mouth_left_corner_y 75.67244567
8603 287 mouth_right_corner_x 33.02879002
8604 287 mouth_right_corner_y 75.37595384
8605 287 mouth_center_top_lip_x 48.90819216
8606 287 mouth_center_top_lip_y 68.97987514
8607 287 mouth_center_bottom_lip_x 48.0681179
8608 287 mouth_center_bottom_lip_y 81.75792282
8609 288 left_eye_center_x 66.39695775
8610 288 left_eye_center_y 37.50171017
8611 288 right_eye_center_x 29.48349736
8612 288 right_eye_center_y 35.97988645
8613 288 left_eye_inner_corner_x 60.44606107
8614 288 left_eye_inner_corner_y 38.60686124
8615 288 left_eye_outer_corner_x 72.96836543
8616 288 left_eye_outer_corner_y 38.65065077
8617 288 right_eye_inner_corner_x 36.46174006
8618 288 right_eye_inner_corner_y 37.32882196
8619 288 right_eye_outer_corner_x 22.55968941
8620 288 right_eye_outer_corner_y 37.12638069
8621 288 left_eyebrow_inner_end_x 56.04545377
8622 288 left_eyebrow_inner_end_y 29.45905227
8623 288 left_eyebrow_outer_end_x 79.67781474
8624 288 left_eyebrow_outer_end_y 31.45317085
8625 288 right_eyebrow_inner_end_x 40.13359173
8626 288 right_eyebrow_inner_end_y 28.6898974
8627 288 right_eyebrow_outer_end_x 15.9664958
8628 288 right_eyebrow_outer_end_y 32.49992334
8629 288 nose_tip_x 49.54579603
8630 288 nose_tip_y 54.55130107
8631 288 mouth_left_corner_x 61.97227746
8632 288 mouth_left_corner_y 76.51396475
8633 288 mouth_right_corner_x 33.26052598
8634 288 mouth_right_corner_y 75.76981548
8635 288 mouth_center_top_lip_x 47.64637885
8636 288 mouth_center_top_lip_y 69.19624514
8637 288 mouth_center_bottom_lip_x 47.61405808
8638 288 mouth_center_bottom_lip_y 81.84222931
8639 289 left_eye_center_x 66.5236563
8640 289 left_eye_center_y 36.483728
8641 289 right_eye_center_x 29.50184657
8642 289 right_eye_center_y 36.03445607
8643 289 left_eye_inner_corner_x 60.34030118
8644 289 left_eye_inner_corner_y 37.21364557
8645 289 left_eye_outer_corner_x 73.33003129
8646 289 left_eye_outer_corner_y 37.26919806
8647 289 right_eye_inner_corner_x 36.31544708
8648 289 right_eye_inner_corner_y 36.88542755
8649 289 right_eye_outer_corner_x 23.72072876
8650 289 right_eye_outer_corner_y 36.3215721
8651 289 left_eyebrow_inner_end_x 57.47097169
8652 289 left_eyebrow_inner_end_y 28.62311062
8653 289 left_eyebrow_outer_end_x 78.93489322
8654 289 left_eyebrow_outer_end_y 28.65202919
8655 289 right_eyebrow_inner_end_x 37.37980236
8656 289 right_eyebrow_inner_end_y 30.02601106
8657 289 right_eyebrow_outer_end_x 17.86902004
8658 289 right_eyebrow_outer_end_y 28.18366325
8659 289 nose_tip_x 47.50489063
8660 289 nose_tip_y 55.42527699
8661 289 mouth_left_corner_x 62.03071101
8662 289 mouth_left_corner_y 76.62139015
8663 289 mouth_right_corner_x 33.50569958
8664 289 mouth_right_corner_y 75.80847094
8665 289 mouth_center_top_lip_x 47.77277573
8666 289 mouth_center_top_lip_y 70.19937987
8667 289 mouth_center_bottom_lip_x 47.41218669
8668 289 mouth_center_bottom_lip_y 82.47893957
8669 290 left_eye_center_x 67.20539586
8670 290 left_eye_center_y 37.82172528
8671 290 right_eye_center_x 30.17865255
8672 290 right_eye_center_y 35.84993523
8673 290 left_eye_inner_corner_x 60.6665127
8674 290 left_eye_inner_corner_y 38.79105386
8675 290 left_eye_outer_corner_x 74.09343502
8676 290 left_eye_outer_corner_y 38.7966274
8677 290 right_eye_inner_corner_x 36.5214866
8678 290 right_eye_inner_corner_y 36.94665724
8679 290 right_eye_outer_corner_x 23.7438495
8680 290 right_eye_outer_corner_y 35.91265038
8681 290 left_eyebrow_inner_end_x 58.07477285
8682 290 left_eyebrow_inner_end_y 28.98231541
8683 290 left_eyebrow_outer_end_x 80.49189353
8684 290 left_eyebrow_outer_end_y 31.49485924
8685 290 right_eyebrow_inner_end_x 39.34062489
8686 290 right_eyebrow_inner_end_y 27.92088161
8687 290 right_eyebrow_outer_end_x 17.92148637
8688 290 right_eyebrow_outer_end_y 28.37478365
8689 290 nose_tip_x 48.47080168
8690 290 nose_tip_y 55.37580406
8691 290 mouth_left_corner_x 61.47772277
8692 290 mouth_left_corner_y 77.54660061
8693 290 mouth_right_corner_x 32.86015828
8694 290 mouth_right_corner_y 75.71624123
8695 290 mouth_center_top_lip_x 47.29651281
8696 290 mouth_center_top_lip_y 69.98819823
8697 290 mouth_center_bottom_lip_x 47.07675586
8698 290 mouth_center_bottom_lip_y 83.71390945
8699 291 left_eye_center_x 65.75454914
8700 291 left_eye_center_y 37.95225477
8701 291 right_eye_center_x 29.351052
8702 291 right_eye_center_y 39.16868515
8703 291 left_eye_inner_corner_x 58.66390291
8704 291 left_eye_inner_corner_y 39.30905688
8705 291 left_eye_outer_corner_x 74.17219826
8706 291 left_eye_outer_corner_y 39.11968567
8707 291 right_eye_inner_corner_x 36.72925312
8708 291 right_eye_inner_corner_y 40.19592108
8709 291 right_eye_outer_corner_x 21.98551031
8710 291 right_eye_outer_corner_y 40.06894477
8711 291 left_eyebrow_inner_end_x 57.21705524
8712 291 left_eyebrow_inner_end_y 29.81854017
8713 291 left_eyebrow_outer_end_x 80.66733149
8714 291 left_eyebrow_outer_end_y 31.26042922
8715 291 right_eyebrow_inner_end_x 37.75234668
8716 291 right_eyebrow_inner_end_y 29.46740766
8717 291 right_eyebrow_outer_end_x 16.80437933
8718 291 right_eyebrow_outer_end_y 32.68506222
8719 291 nose_tip_x 49.76850201
8720 291 nose_tip_y 55.2819736
8721 291 mouth_left_corner_x 64.5984161
8722 291 mouth_left_corner_y 75.95651547
8723 291 mouth_right_corner_x 33.2838022
8724 291 mouth_right_corner_y 76.80126998
8725 291 mouth_center_top_lip_x 49.47275547
8726 291 mouth_center_top_lip_y 72.4098239
8727 291 mouth_center_bottom_lip_x 49.57701403
8728 291 mouth_center_bottom_lip_y 81.72429171
8729 292 left_eye_center_x 67.07937696
8730 292 left_eye_center_y 37.5500151
8731 292 right_eye_center_x 29.9992518
8732 292 right_eye_center_y 35.89096538
8733 292 left_eye_inner_corner_x 60.67523701
8734 292 left_eye_inner_corner_y 37.87454931
8735 292 left_eye_outer_corner_x 73.67937958
8736 292 left_eye_outer_corner_y 38.10308241
8737 292 right_eye_inner_corner_x 36.2842131
8738 292 right_eye_inner_corner_y 36.9228489
8739 292 right_eye_outer_corner_x 23.81578397
8740 292 right_eye_outer_corner_y 35.99531398
8741 292 left_eyebrow_inner_end_x 58.31524894
8742 292 left_eyebrow_inner_end_y 29.07311908
8743 292 left_eyebrow_outer_end_x 78.80470693
8744 292 left_eyebrow_outer_end_y 28.93309531
8745 292 right_eyebrow_inner_end_x 37.73272797
8746 292 right_eyebrow_inner_end_y 28.99714855
8747 292 right_eyebrow_outer_end_x 18.16827313
8748 292 right_eyebrow_outer_end_y 28.0561219
8749 292 nose_tip_x 48.92745238
8750 292 nose_tip_y 54.93763698
8751 292 mouth_left_corner_x 61.63578611
8752 292 mouth_left_corner_y 76.35136323
8753 292 mouth_right_corner_x 33.20245501
8754 292 mouth_right_corner_y 75.39894346
8755 292 mouth_center_top_lip_x 47.66720942
8756 292 mouth_center_top_lip_y 69.37142324
8757 292 mouth_center_bottom_lip_x 47.2089599
8758 292 mouth_center_bottom_lip_y 82.08495696
8759 293 left_eye_center_x 65.49541266
8760 293 left_eye_center_y 36.12850482
8761 293 right_eye_center_x 28.96309437
8762 293 right_eye_center_y 36.39290181
8763 293 left_eye_inner_corner_x 58.52149818
8764 293 left_eye_inner_corner_y 37.05833341
8765 293 left_eye_outer_corner_x 73.10326981
8766 293 left_eye_outer_corner_y 36.82208365
8767 293 right_eye_inner_corner_x 36.29784332
8768 293 right_eye_inner_corner_y 36.89977647
8769 293 right_eye_outer_corner_x 20.76631192
8770 293 right_eye_outer_corner_y 37.74374048
8771 293 left_eyebrow_inner_end_x 56.09353342
8772 293 left_eyebrow_inner_end_y 28.4185539
8773 293 left_eyebrow_outer_end_x 78.86384293
8774 293 left_eyebrow_outer_end_y 28.02612647
8775 293 right_eyebrow_inner_end_x 37.29877808
8776 293 right_eyebrow_inner_end_y 29.33485184
8777 293 right_eyebrow_outer_end_x 15.72407125
8778 293 right_eyebrow_outer_end_y 28.50102877
8779 293 nose_tip_x 47.3653133
8780 293 nose_tip_y 54.25914051
8781 293 mouth_left_corner_x 62.41921711
8782 293 mouth_left_corner_y 74.43850621
8783 293 mouth_right_corner_x 33.44738589
8784 293 mouth_right_corner_y 75.30907759
8785 293 mouth_center_top_lip_x 47.58474077
8786 293 mouth_center_top_lip_y 68.53876189
8787 293 mouth_center_bottom_lip_x 47.57673039
8788 293 mouth_center_bottom_lip_y 81.14723173
8789 294 left_eye_center_x 65.54117594
8790 294 left_eye_center_y 35.96107084
8791 294 right_eye_center_x 29.22979383
8792 294 right_eye_center_y 36.89529322
8793 294 left_eye_inner_corner_x 58.3046346
8794 294 left_eye_inner_corner_y 36.86145206
8795 294 left_eye_outer_corner_x 74.4932071
8796 294 left_eye_outer_corner_y 36.5327053
8797 294 right_eye_inner_corner_x 36.68619082
8798 294 right_eye_inner_corner_y 37.73974404
8799 294 right_eye_outer_corner_x 21.30895031
8800 294 right_eye_outer_corner_y 38.5703618
8801 294 left_eyebrow_inner_end_x 54.25469345
8802 294 left_eyebrow_inner_end_y 28.75380572
8803 294 left_eyebrow_outer_end_x 79.26685354
8804 294 left_eyebrow_outer_end_y 27.6445312
8805 294 right_eyebrow_inner_end_x 37.55580463
8806 294 right_eyebrow_inner_end_y 30.24235271
8807 294 right_eyebrow_outer_end_x 13.4607825
8808 294 right_eyebrow_outer_end_y 31.54836079
8809 294 nose_tip_x 47.3785332
8810 294 nose_tip_y 59.32519581
8811 294 mouth_left_corner_x 65.12875328
8812 294 mouth_left_corner_y 74.43899956
8813 294 mouth_right_corner_x 33.29596263
8814 294 mouth_right_corner_y 75.86059738
8815 294 mouth_center_top_lip_x 49.20489762
8816 294 mouth_center_top_lip_y 72.13649085
8817 294 mouth_center_bottom_lip_x 48.58073448
8818 294 mouth_center_bottom_lip_y 81.18046159
8819 295 left_eye_center_x 66.07646466
8820 295 left_eye_center_y 37.11329539
8821 295 right_eye_center_x 29.23580388
8822 295 right_eye_center_y 38.00970328
8823 295 left_eye_inner_corner_x 58.49460077
8824 295 left_eye_inner_corner_y 38.42095225
8825 295 left_eye_outer_corner_x 75.00025487
8826 295 left_eye_outer_corner_y 37.27146341
8827 295 right_eye_inner_corner_x 36.84683382
8828 295 right_eye_inner_corner_y 38.99134456
8829 295 right_eye_outer_corner_x 20.37467471
8830 295 right_eye_outer_corner_y 38.44427771
8831 295 left_eyebrow_inner_end_x 54.3175403
8832 295 left_eyebrow_inner_end_y 29.47731784
8833 295 left_eyebrow_outer_end_x 81.35926718
8834 295 left_eyebrow_outer_end_y 30.32840697
8835 295 right_eyebrow_inner_end_x 40.53349316
8836 295 right_eyebrow_inner_end_y 29.22402481
8837 295 right_eyebrow_outer_end_x 12.88506913
8838 295 right_eyebrow_outer_end_y 32.46976833
8839 295 nose_tip_x 47.26685361
8840 295 nose_tip_y 59.24968731
8841 295 mouth_left_corner_x 64.54682262
8842 295 mouth_left_corner_y 77.89904747
8843 295 mouth_right_corner_x 32.47131355
8844 295 mouth_right_corner_y 76.96971583
8845 295 mouth_center_top_lip_x 48.14366924
8846 295 mouth_center_top_lip_y 76.46578371
8847 295 mouth_center_bottom_lip_x 47.72022273
8848 295 mouth_center_bottom_lip_y 83.8591831
8849 296 left_eye_center_x 67.29399298
8850 296 left_eye_center_y 36.67754881
8851 296 right_eye_center_x 28.77691108
8852 296 right_eye_center_y 36.19657941
8853 296 left_eye_inner_corner_x 60.51433181
8854 296 left_eye_inner_corner_y 36.78413578
8855 296 left_eye_outer_corner_x 74.7825802
8856 296 left_eye_outer_corner_y 37.11911138
8857 296 right_eye_inner_corner_x 36.28760238
8858 296 right_eye_inner_corner_y 36.97774783
8859 296 right_eye_outer_corner_x 20.22153509
8860 296 right_eye_outer_corner_y 36.66306424
8861 296 left_eyebrow_inner_end_x 54.29542988
8862 296 left_eyebrow_inner_end_y 29.25161421
8863 296 left_eyebrow_outer_end_x 81.6780561
8864 296 left_eyebrow_outer_end_y 31.16397476
8865 296 right_eyebrow_inner_end_x 37.62872586
8866 296 right_eyebrow_inner_end_y 29.1120377
8867 296 right_eyebrow_outer_end_x 12.8196912
8868 296 right_eyebrow_outer_end_y 31.72177695
8869 296 nose_tip_x 46.57468338
8870 296 nose_tip_y 59.25209101
8871 296 mouth_left_corner_x 62.20810881
8872 296 mouth_left_corner_y 78.68250618
8873 296 mouth_right_corner_x 33.10894536
8874 296 mouth_right_corner_y 77.30933746
8875 296 mouth_center_top_lip_x 47.33637996
8876 296 mouth_center_top_lip_y 77.2816056
8877 296 mouth_center_bottom_lip_x 46.90291461
8878 296 mouth_center_bottom_lip_y 84.88282457
8879 297 left_eye_center_x 67.02941158
8880 297 left_eye_center_y 37.61553847
8881 297 right_eye_center_x 29.69099849
8882 297 right_eye_center_y 38.25123116
8883 297 left_eye_inner_corner_x 58.88925733
8884 297 left_eye_inner_corner_y 38.75673818
8885 297 left_eye_outer_corner_x 75.22173401
8886 297 left_eye_outer_corner_y 38.36420716
8887 297 right_eye_inner_corner_x 36.97660074
8888 297 right_eye_inner_corner_y 38.02342338
8889 297 right_eye_outer_corner_x 20.57087098
8890 297 right_eye_outer_corner_y 37.69966501
8891 297 left_eyebrow_inner_end_x 55.47069673
8892 297 left_eyebrow_inner_end_y 29.35176905
8893 297 left_eyebrow_outer_end_x 81.50080668
8894 297 left_eyebrow_outer_end_y 30.77132734
8895 297 right_eyebrow_inner_end_x 40.10174537
8896 297 right_eyebrow_inner_end_y 28.45856639
8897 297 right_eyebrow_outer_end_x 12.92048004
8898 297 right_eyebrow_outer_end_y 31.7274037
8899 297 nose_tip_x 47.66390458
8900 297 nose_tip_y 59.19363909
8901 297 mouth_left_corner_x 63.03552468
8902 297 mouth_left_corner_y 77.99002735
8903 297 mouth_right_corner_x 32.38990486
8904 297 mouth_right_corner_y 76.60629328
8905 297 mouth_center_top_lip_x 47.56127685
8906 297 mouth_center_top_lip_y 76.34407299
8907 297 mouth_center_bottom_lip_x 47.22259294
8908 297 mouth_center_bottom_lip_y 84.81470635
8909 298 left_eye_center_x 66.339376
8910 298 left_eye_center_y 36.18571509
8911 298 right_eye_center_x 29.50419277
8912 298 right_eye_center_y 36.04335294
8913 298 left_eye_inner_corner_x 59.26537628
8914 298 left_eye_inner_corner_y 37.12309002
8915 298 left_eye_outer_corner_x 73.71191262
8916 298 left_eye_outer_corner_y 37.23554702
8917 298 right_eye_inner_corner_x 36.42042162
8918 298 right_eye_inner_corner_y 36.76925188
8919 298 right_eye_outer_corner_x 22.39253563
8920 298 right_eye_outer_corner_y 36.2103364
8921 298 left_eyebrow_inner_end_x 55.92534472
8922 298 left_eyebrow_inner_end_y 28.61872266
8923 298 left_eyebrow_outer_end_x 80.05921215
8924 298 left_eyebrow_outer_end_y 28.99382509
8925 298 right_eyebrow_inner_end_x 38.5642082
8926 298 right_eyebrow_inner_end_y 28.83650034
8927 298 right_eyebrow_outer_end_x 14.62087727
8928 298 right_eyebrow_outer_end_y 28.4173078
8929 298 nose_tip_x 47.88981749
8930 298 nose_tip_y 56.09106666
8931 298 mouth_left_corner_x 62.18250256
8932 298 mouth_left_corner_y 75.2431082
8933 298 mouth_right_corner_x 32.84195338
8934 298 mouth_right_corner_y 75.51695908
8935 298 mouth_center_top_lip_x 47.52647871
8936 298 mouth_center_top_lip_y 69.14133253
8937 298 mouth_center_bottom_lip_x 47.19438398
8938 298 mouth_center_bottom_lip_y 82.3403928
8939 299 left_eye_center_x 66.92495091
8940 299 left_eye_center_y 37.4677142
8941 299 right_eye_center_x 30.23249508
8942 299 right_eye_center_y 36.25842388
8943 299 left_eye_inner_corner_x 60.56449152
8944 299 left_eye_inner_corner_y 38.65014619
8945 299 left_eye_outer_corner_x 73.79215947
8946 299 left_eye_outer_corner_y 38.43412013
8947 299 right_eye_inner_corner_x 36.42956428
8948 299 right_eye_inner_corner_y 37.72412517
8949 299 right_eye_outer_corner_x 24.03525792
8950 299 right_eye_outer_corner_y 35.95645185
8951 299 left_eyebrow_inner_end_x 56.68994162
8952 299 left_eyebrow_inner_end_y 29.00736751
8953 299 left_eyebrow_outer_end_x 79.11739186
8954 299 left_eyebrow_outer_end_y 29.49486924
8955 299 right_eyebrow_inner_end_x 38.95869015
8956 299 right_eyebrow_inner_end_y 28.9893641
8957 299 right_eyebrow_outer_end_x 17.77486168
8958 299 right_eyebrow_outer_end_y 27.9576562
8959 299 nose_tip_x 48.09474213
8960 299 nose_tip_y 58.71762418
8961 299 mouth_left_corner_x 61.36317062
8962 299 mouth_left_corner_y 78.29577613
8963 299 mouth_right_corner_x 32.77338586
8964 299 mouth_right_corner_y 75.77163215
8965 299 mouth_center_top_lip_x 47.38167327
8966 299 mouth_center_top_lip_y 76.20985828
8967 299 mouth_center_bottom_lip_x 46.97569944
8968 299 mouth_center_bottom_lip_y 83.39694382
8969 300 left_eye_center_x 66.40726868
8970 300 left_eye_center_y 36.68836872
8971 300 right_eye_center_x 29.91680138
8972 300 right_eye_center_y 35.83764735
8973 300 left_eye_inner_corner_x 59.14352628
8974 300 left_eye_inner_corner_y 37.83500801
8975 300 left_eye_outer_corner_x 74.47864835
8976 300 left_eye_outer_corner_y 37.48565351
8977 300 right_eye_inner_corner_x 37.07648471
8978 300 right_eye_inner_corner_y 36.92052801
8979 300 right_eye_outer_corner_x 21.14556974
8980 300 right_eye_outer_corner_y 36.1220262
8981 300 left_eyebrow_inner_end_x 54.95886526
8982 300 left_eyebrow_inner_end_y 29.3777748
8983 300 left_eyebrow_outer_end_x 80.9770817
8984 300 left_eyebrow_outer_end_y 30.91831076
8985 300 right_eyebrow_inner_end_x 40.65916744
8986 300 right_eyebrow_inner_end_y 29.13959939
8987 300 right_eyebrow_outer_end_x 13.41663867
8988 300 right_eyebrow_outer_end_y 30.23801924
8989 300 nose_tip_x 49.21437435
8990 300 nose_tip_y 58.10819671
8991 300 mouth_left_corner_x 62.13317997
8992 300 mouth_left_corner_y 77.09018005
8993 300 mouth_right_corner_x 32.75980846
8994 300 mouth_right_corner_y 75.65409141
8995 300 mouth_center_top_lip_x 47.56115088
8996 300 mouth_center_top_lip_y 74.10394761
8997 300 mouth_center_bottom_lip_x 47.26364561
8998 300 mouth_center_bottom_lip_y 82.90923394
8999 301 left_eye_center_x 66.89250267
9000 301 left_eye_center_y 37.11886815
9001 301 right_eye_center_x 30.21859109
9002 301 right_eye_center_y 35.95396779
9003 301 left_eye_inner_corner_x 60.56241931
9004 301 left_eye_inner_corner_y 38.42047636
9005 301 left_eye_outer_corner_x 73.63961628
9006 301 left_eye_outer_corner_y 38.25937452
9007 301 right_eye_inner_corner_x 36.40394921
9008 301 right_eye_inner_corner_y 37.41154276
9009 301 right_eye_outer_corner_x 24.03564543
9010 301 right_eye_outer_corner_y 35.91799775
9011 301 left_eyebrow_inner_end_x 56.43537202
9012 301 left_eyebrow_inner_end_y 28.98850473
9013 301 left_eyebrow_outer_end_x 79.04316155
9014 301 left_eyebrow_outer_end_y 29.42313416
9015 301 right_eyebrow_inner_end_x 39.18143908
9016 301 right_eyebrow_inner_end_y 29.0031647
9017 301 right_eyebrow_outer_end_x 17.69077724
9018 301 right_eyebrow_outer_end_y 27.89619333
9019 301 nose_tip_x 48.02902977
9020 301 nose_tip_y 58.71666859
9021 301 mouth_left_corner_x 61.29687211
9022 301 mouth_left_corner_y 78.27622754
9023 301 mouth_right_corner_x 32.84259074
9024 301 mouth_right_corner_y 75.75497291
9025 301 mouth_center_top_lip_x 47.38669136
9026 301 mouth_center_top_lip_y 76.23335835
9027 301 mouth_center_bottom_lip_x 46.97618439
9028 301 mouth_center_bottom_lip_y 83.24391187
9029 302 left_eye_center_x 65.74475798
9030 302 left_eye_center_y 36.60013066
9031 302 right_eye_center_x 30.03411814
9032 302 right_eye_center_y 37.26779902
9033 302 left_eye_inner_corner_x 58.48017881
9034 302 left_eye_inner_corner_y 38.19947424
9035 302 left_eye_outer_corner_x 74.65495281
9036 302 left_eye_outer_corner_y 37.04573884
9037 302 right_eye_inner_corner_x 37.22488522
9038 302 right_eye_inner_corner_y 38.47676842
9039 302 right_eye_outer_corner_x 20.71852613
9040 302 right_eye_outer_corner_y 36.8968424
9041 302 left_eyebrow_inner_end_x 54.60337151
9042 302 left_eyebrow_inner_end_y 29.76230312
9043 302 left_eyebrow_outer_end_x 80.57368075
9044 302 left_eyebrow_outer_end_y 30.36836507
9045 302 right_eyebrow_inner_end_x 40.91226357
9046 302 right_eyebrow_inner_end_y 29.87906529
9047 302 right_eyebrow_outer_end_x 13.04536213
9048 302 right_eyebrow_outer_end_y 32.63783934
9049 302 nose_tip_x 49.09591307
9050 302 nose_tip_y 59.15565515
9051 302 mouth_left_corner_x 63.28495616
9052 302 mouth_left_corner_y 77.14735667
9053 302 mouth_right_corner_x 32.54820807
9054 302 mouth_right_corner_y 76.02831911
9055 302 mouth_center_top_lip_x 48.56704628
9056 302 mouth_center_top_lip_y 76.29424317
9057 302 mouth_center_bottom_lip_x 47.61782604
9058 302 mouth_center_bottom_lip_y 82.87998245
9059 303 left_eye_center_x 65.38811352
9060 303 left_eye_center_y 37.01559323
9061 303 right_eye_center_x 29.16263391
9062 303 right_eye_center_y 38.92325424
9063 303 left_eye_inner_corner_x 58.39149952
9064 303 left_eye_inner_corner_y 39.24059979
9065 303 left_eye_outer_corner_x 74.66178588
9066 303 left_eye_outer_corner_y 37.63482839
9067 303 right_eye_inner_corner_x 37.06714286
