"RowId"	"ImageId"	"FeatureName"	"Location"
"668"	10010	334	"nose_tip_y"	62
"669"	10039	335	"nose_tip_x"	48
"670"	10040	335	"nose_tip_y"	65
"671"	10069	336	"nose_tip_x"	49
"672"	10070	336	"nose_tip_y"	65
"673"	10099	337	"nose_tip_x"	49
"674"	10100	337	"nose_tip_y"	64
"675"	10129	338	"nose_tip_x"	48
"676"	10130	338	"nose_tip_y"	63
"677"	10159	339	"nose_tip_x"	48
"678"	10160	339	"nose_tip_y"	65
"679"	10189	340	"nose_tip_x"	48
"680"	10190	340	"nose_tip_y"	65
"681"	10219	341	"nose_tip_x"	49
"682"	10220	341	"nose_tip_y"	65
"683"	10249	342	"nose_tip_x"	47
"684"	10250	342	"nose_tip_y"	65
"685"	10279	343	"nose_tip_x"	49
"686"	10280	343	"nose_tip_y"	62
"687"	10309	344	"nose_tip_x"	49
"688"	10310	344	"nose_tip_y"	62
"689"	10339	345	"nose_tip_x"	49
"690"	10340	345	"nose_tip_y"	60
"691"	10369	346	"nose_tip_x"	50
"692"	10370	346	"nose_tip_y"	63
"693"	10399	347	"nose_tip_x"	48
"694"	10400	347	"nose_tip_y"	65
"695"	10429	348	"nose_tip_x"	51
"696"	10430	348	"nose_tip_y"	65
"697"	10459	349	"nose_tip_x"	51
"698"	10460	349	"nose_tip_y"	64
"699"	10489	350	"nose_tip_x"	47
"700"	10490	350	"nose_tip_y"	65
"701"	10519	351	"nose_tip_x"	46
"702"	10520	351	"nose_tip_y"	65
"703"	10549	352	"nose_tip_x"	48
"704"	10550	352	"nose_tip_y"	64
"705"	10579	353	"nose_tip_x"	50
"706"	10580	353	"nose_tip_y"	63
"707"	10609	354	"nose_tip_x"	51
"708"	10610	354	"nose_tip_y"	65
"709"	10639	355	"nose_tip_x"	48
"710"	10640	355	"nose_tip_y"	65
"711"	10669	356	"nose_tip_x"	48
"712"	10670	356	"nose_tip_y"	64
"713"	10699	357	"nose_tip_x"	50
"714"	10700	357	"nose_tip_y"	65
"715"	10729	358	"nose_tip_x"	47
"716"	10730	358	"nose_tip_y"	61
"717"	10759	359	"nose_tip_x"	51
"718"	10760	359	"nose_tip_y"	65
"719"	10789	360	"nose_tip_x"	48
"720"	10790	360	"nose_tip_y"	65
"721"	10819	361	"nose_tip_x"	47
"722"	10820	361	"nose_tip_y"	64
"723"	10849	362	"nose_tip_x"	48
"724"	10850	362	"nose_tip_y"	62
"725"	10879	363	"nose_tip_x"	51
"726"	10880	363	"nose_tip_y"	65
"727"	10909	364	"nose_tip_x"	51
"728"	10910	364	"nose_tip_y"	60
"729"	10939	365	"nose_tip_x"	48
"730"	10940	365	"nose_tip_y"	65
"731"	10969	366	"nose_tip_x"	48
"732"	10970	366	"nose_tip_y"	63
"733"	10999	367	"nose_tip_x"	51
"734"	11000	367	"nose_tip_y"	63
"735"	11029	368	"nose_tip_x"	51
"736"	11030	368	"nose_tip_y"	65
"737"	11059	369	"nose_tip_x"	50
"738"	11060	369	"nose_tip_y"	65
"739"	11089	370	"nose_tip_x"	49
"740"	11090	370	"nose_tip_y"	59
"741"	11119	371	"nose_tip_x"	47
"742"	11120	371	"nose_tip_y"	60
"743"	11149	372	"nose_tip_x"	49
"744"	11150	372	"nose_tip_y"	65
"745"	11179	373	"nose_tip_x"	48
"746"	11180	373	"nose_tip_y"	61
"747"	11209	374	"nose_tip_x"	51
"748"	11210	374	"nose_tip_y"	60
"749"	11239	375	"nose_tip_x"	48
"750"	11240	375	"nose_tip_y"	62
"751"	11269	376	"nose_tip_x"	47
"752"	11270	376	"nose_tip_y"	62
"753"	11299	377	"nose_tip_x"	46
"754"	11300	377	"nose_tip_y"	59
"755"	11329	378	"nose_tip_x"	48
"756"	11330	378	"nose_tip_y"	64
"757"	11359	379	"nose_tip_x"	51
"758"	11360	379	"nose_tip_y"	59
"759"	11389	380	"nose_tip_x"	48
"760"	11390	380	"nose_tip_y"	65
"761"	11419	381	"nose_tip_x"	48
"762"	11420	381	"nose_tip_y"	65
"763"	11449	382	"nose_tip_x"	51
"764"	11450	382	"nose_tip_y"	65
"765"	11479	383	"nose_tip_x"	51
"766"	11480	383	"nose_tip_y"	65
"767"	11509	384	"nose_tip_x"	51
"768"	11510	384	"nose_tip_y"	65
"769"	11539	385	"nose_tip_x"	51
"770"	11540	385	"nose_tip_y"	65
"771"	11569	386	"nose_tip_x"	47
"772"	11570	386	"nose_tip_y"	65
"773"	11599	387	"nose_tip_x"	51
"774"	11600	387	"nose_tip_y"	65
"775"	11629	388	"nose_tip_x"	51
"776"	11630	388	"nose_tip_y"	65
"777"	11659	389	"nose_tip_x"	51
"778"	11660	389	"nose_tip_y"	65
"779"	11689	390	"nose_tip_x"	47
"780"	11690	390	"nose_tip_y"	65
"781"	11719	391	"nose_tip_x"	48
"782"	11720	391	"nose_tip_y"	60
"783"	11749	392	"nose_tip_x"	48
"784"	11750	392	"nose_tip_y"	63
"785"	11779	393	"nose_tip_x"	51
"786"	11780	393	"nose_tip_y"	65
"787"	11809	394	"nose_tip_x"	48
"788"	11810	394	"nose_tip_y"	65
"789"	11839	395	"nose_tip_x"	50
"790"	11840	395	"nose_tip_y"	63
"791"	11869	396	"nose_tip_x"	51
"792"	11870	396	"nose_tip_y"	60
"793"	11899	397	"nose_tip_x"	45
"794"	11900	397	"nose_tip_y"	59
"795"	11929	398	"nose_tip_x"	49
"796"	11930	398	"nose_tip_y"	59
"797"	11959	399	"nose_tip_x"	45
"798"	11960	399	"nose_tip_y"	59
"799"	11989	400	"nose_tip_x"	49
"800"	11990	400	"nose_tip_y"	60
"801"	12019	401	"nose_tip_x"	45
"802"	12020	401	"nose_tip_y"	59
"803"	12049	402	"nose_tip_x"	45
"804"	12050	402	"nose_tip_y"	59
"805"	12079	403	"nose_tip_x"	47
"806"	12080	403	"nose_tip_y"	65
"807"	12109	404	"nose_tip_x"	46
"808"	12110	404	"nose_tip_y"	59
"809"	12137	405	"nose_tip_x"	45
"810"	12138	405	"nose_tip_y"	60
"811"	12167	406	"nose_tip_x"	50
"812"	12168	406	"nose_tip_y"	61
"813"	12197	407	"nose_tip_x"	51
"814"	12198	407	"nose_tip_y"	63
"815"	12227	408	"nose_tip_x"	50
"816"	12228	408	"nose_tip_y"	59
"817"	12257	409	"nose_tip_x"	45
"818"	12258	409	"nose_tip_y"	61
"819"	12287	410	"nose_tip_x"	47
"820"	12288	410	"nose_tip_y"	59
"821"	12317	411	"nose_tip_x"	50
"822"	12318	411	"nose_tip_y"	65
"823"	12341	412	"nose_tip_x"	51
"824"	12342	412	"nose_tip_y"	59
"825"	12371	413	"nose_tip_x"	48
"826"	12372	413	"nose_tip_y"	59
"827"	12395	414	"nose_tip_x"	48
"828"	12396	414	"nose_tip_y"	65
"829"	12423	415	"nose_tip_x"	51
"830"	12424	415	"nose_tip_y"	60
"831"	12449	416	"nose_tip_x"	45
"832"	12450	416	"nose_tip_y"	61
"833"	12479	417	"nose_tip_x"	48
"834"	12480	417	"nose_tip_y"	61
"835"	12509	418	"nose_tip_x"	50
"836"	12510	418	"nose_tip_y"	62
"837"	12539	419	"nose_tip_x"	51
"838"	12540	419	"nose_tip_y"	65
"839"	12569	420	"nose_tip_x"	45
"840"	12570	420	"nose_tip_y"	59
"841"	12597	421	"nose_tip_x"	45
"842"	12598	421	"nose_tip_y"	61
"843"	12627	422	"nose_tip_x"	45
"844"	12628	422	"nose_tip_y"	59
"845"	12657	423	"nose_tip_x"	48
"846"	12658	423	"nose_tip_y"	62
"847"	12685	424	"nose_tip_x"	45
"848"	12686	424	"nose_tip_y"	65
"849"	12715	425	"nose_tip_x"	48
"850"	12716	425	"nose_tip_y"	65
"851"	12745	426	"nose_tip_x"	50
"852"	12746	426	"nose_tip_y"	61
"853"	12773	427	"nose_tip_x"	45
"854"	12774	427	"nose_tip_y"	64
"855"	12803	428	"nose_tip_x"	45
"856"	12804	428	"nose_tip_y"	59
"857"	12833	429	"nose_tip_x"	45
"858"	12834	429	"nose_tip_y"	65
"859"	12859	430	"nose_tip_x"	47
"860"	12860	430	"nose_tip_y"	65
"861"	12889	431	"nose_tip_x"	51
"862"	12890	431	"nose_tip_y"	64
"863"	12919	432	"nose_tip_x"	51
"864"	12920	432	"nose_tip_y"	62
"865"	12949	433	"nose_tip_x"	48
"866"	12950	433	"nose_tip_y"	59
"867"	12977	434	"nose_tip_x"	51
"868"	12978	434	"nose_tip_y"	64
"869"	13007	435	"nose_tip_x"	49
"870"	13008	435	"nose_tip_y"	59
"871"	13033	436	"nose_tip_x"	49
"872"	13034	436	"nose_tip_y"	59
"873"	13063	437	"nose_tip_x"	45
"874"	13064	437	"nose_tip_y"	65
"875"	13093	438	"nose_tip_x"	47
"876"	13094	438	"nose_tip_y"	59
"877"	13123	439	"nose_tip_x"	45
"878"	13124	439	"nose_tip_y"	59
"879"	13153	440	"nose_tip_x"	47
"880"	13154	440	"nose_tip_y"	65
"881"	13183	441	"nose_tip_x"	45
"882"	13184	441	"nose_tip_y"	62
"883"	13213	442	"nose_tip_x"	51
"884"	13214	442	"nose_tip_y"	63
"885"	13243	443	"nose_tip_x"	45
"886"	13244	443	"nose_tip_y"	64
"887"	13271	444	"nose_tip_x"	50
"888"	13272	444	"nose_tip_y"	61
"889"	13301	445	"nose_tip_x"	48
"890"	13302	445	"nose_tip_y"	59
"891"	13331	446	"nose_tip_x"	51
"892"	13332	446	"nose_tip_y"	59
"893"	13361	447	"nose_tip_x"	49
"894"	13362	447	"nose_tip_y"	59
"895"	13391	448	"nose_tip_x"	51
"896"	13392	448	"nose_tip_y"	65
"897"	13421	449	"nose_tip_x"	47
"898"	13422	449	"nose_tip_y"	65
"899"	13451	450	"nose_tip_x"	50
"900"	13452	450	"nose_tip_y"	64
"901"	13481	451	"nose_tip_x"	50
"902"	13482	451	"nose_tip_y"	63
"903"	13511	452	"nose_tip_x"	50
"904"	13512	452	"nose_tip_y"	65
"905"	13541	453	"nose_tip_x"	49
"906"	13542	453	"nose_tip_y"	62
"907"	13571	454	"nose_tip_x"	49
"908"	13572	454	"nose_tip_y"	60
"909"	13601	455	"nose_tip_x"	51
"910"	13602	455	"nose_tip_y"	59
"911"	13631	456	"nose_tip_x"	47
"912"	13632	456	"nose_tip_y"	61
"913"	13661	457	"nose_tip_x"	45
"914"	13662	457	"nose_tip_y"	59
"915"	13689	458	"nose_tip_x"	47
"916"	13690	458	"nose_tip_y"	65
"917"	13711	459	"nose_tip_x"	48
"918"	13712	459	"nose_tip_y"	59
"919"	13741	460	"nose_tip_x"	46
"920"	13742	460	"nose_tip_y"	60
"921"	13771	461	"nose_tip_x"	51
"922"	13772	461	"nose_tip_y"	59
"923"	13801	462	"nose_tip_x"	48
"924"	13802	462	"nose_tip_y"	65
"925"	13831	463	"nose_tip_x"	49
"926"	13832	463	"nose_tip_y"	59
"927"	13861	464	"nose_tip_x"	49
"928"	13862	464	"nose_tip_y"	62
"929"	13891	465	"nose_tip_x"	47
"930"	13892	465	"nose_tip_y"	59
"931"	13921	466	"nose_tip_x"	47
"932"	13922	466	"nose_tip_y"	61
"933"	13951	467	"nose_tip_x"	49
"934"	13952	467	"nose_tip_y"	65
"935"	13981	468	"nose_tip_x"	45
"936"	13982	468	"nose_tip_y"	59
"937"	14011	469	"nose_tip_x"	51
"938"	14012	469	"nose_tip_y"	59
"939"	14039	470	"nose_tip_x"	51
"940"	14040	470	"nose_tip_y"	65
"941"	14067	471	"nose_tip_x"	49
"942"	14068	471	"nose_tip_y"	61
"943"	14097	472	"nose_tip_x"	47
"944"	14098	472	"nose_tip_y"	65
"945"	14127	473	"nose_tip_x"	45
"946"	14128	473	"nose_tip_y"	61
"947"	14157	474	"nose_tip_x"	49
"948"	14158	474	"nose_tip_y"	64
"949"	14187	475	"nose_tip_x"	49
"950"	14188	475	"nose_tip_y"	60
"951"	14217	476	"nose_tip_x"	45
"952"	14218	476	"nose_tip_y"	59
"953"	14239	477	"nose_tip_x"	45
"954"	14240	477	"nose_tip_y"	64
"955"	14269	478	"nose_tip_x"	51
"956"	14270	478	"nose_tip_y"	65
"957"	14299	479	"nose_tip_x"	49
"958"	14300	479	"nose_tip_y"	61
"959"	14329	480	"nose_tip_x"	48
"960"	14330	480	"nose_tip_y"	65
"961"	14355	481	"nose_tip_x"	49
"962"	14356	481	"nose_tip_y"	62
"963"	14385	482	"nose_tip_x"	45
"964"	14386	482	"nose_tip_y"	65
"965"	14415	483	"nose_tip_x"	45
"966"	14416	483	"nose_tip_y"	64
"967"	14441	484	"nose_tip_x"	45
"968"	14442	484	"nose_tip_y"	62
"969"	14471	485	"nose_tip_x"	48
"970"	14472	485	"nose_tip_y"	64
"971"	14501	486	"nose_tip_x"	51
"972"	14502	486	"nose_tip_y"	59
"973"	14531	487	"nose_tip_x"	51
"974"	14532	487	"nose_tip_y"	65
"975"	14561	488	"nose_tip_x"	51
"976"	14562	488	"nose_tip_y"	59
"977"	14591	489	"nose_tip_x"	45
"978"	14592	489	"nose_tip_y"	65
"979"	14621	490	"nose_tip_x"	45
"980"	14622	490	"nose_tip_y"	64
"981"	14651	491	"nose_tip_x"	49
"982"	14652	491	"nose_tip_y"	64
"983"	14681	492	"nose_tip_x"	51
"984"	14682	492	"nose_tip_y"	65
"985"	14711	493	"nose_tip_x"	45
"986"	14712	493	"nose_tip_y"	59
"987"	14741	494	"nose_tip_x"	45
"988"	14742	494	"nose_tip_y"	65
"989"	14771	495	"nose_tip_x"	50
"990"	14772	495	"nose_tip_y"	59
"991"	14801	496	"nose_tip_x"	51
"992"	14802	496	"nose_tip_y"	62
"993"	14829	497	"nose_tip_x"	48
"994"	14830	497	"nose_tip_y"	59
"995"	14859	498	"nose_tip_x"	51
"996"	14860	498	"nose_tip_y"	59
"997"	14889	499	"nose_tip_x"	46
"998"	14890	499	"nose_tip_y"	64
"999"	14919	500	"nose_tip_x"	47
"1000"	14920	500	"nose_tip_y"	63
"1001"	14947	501	"nose_tip_x"	47
"1002"	14948	501	"nose_tip_y"	60
"1003"	14973	502	"nose_tip_x"	45
"1004"	14974	502	"nose_tip_y"	65
"1005"	14997	503	"nose_tip_x"	50
"1006"	14998	503	"nose_tip_y"	63
"1007"	15025	504	"nose_tip_x"	49
"1008"	15026	504	"nose_tip_y"	59
"1009"	15053	505	"nose_tip_x"	51
"1010"	15054	505	"nose_tip_y"	65
"1011"	15083	506	"nose_tip_x"	51
"1012"	15084	506	"nose_tip_y"	61
"1013"	15113	507	"nose_tip_x"	45
"1014"	15114	507	"nose_tip_y"	65
"1015"	15143	508	"nose_tip_x"	49
"1016"	15144	508	"nose_tip_y"	59
"1017"	15173	509	"nose_tip_x"	50
"1018"	15174	509	"nose_tip_y"	62
"1019"	15203	510	"nose_tip_x"	48
"1020"	15204	510	"nose_tip_y"	64
"1021"	15233	511	"nose_tip_x"	51
"1022"	15234	511	"nose_tip_y"	62
"1023"	15263	512	"nose_tip_x"	45
"1024"	15264	512	"nose_tip_y"	63
"1025"	15293	513	"nose_tip_x"	45
"1026"	15294	513	"nose_tip_y"	59
"1027"	15323	514	"nose_tip_x"	45
"1028"	15324	514	"nose_tip_y"	63
"1029"	15353	515	"nose_tip_x"	51
"1030"	15354	515	"nose_tip_y"	59
"1031"	15383	516	"nose_tip_x"	51
"1032"	15384	516	"nose_tip_y"	62
"1033"	15413	517	"nose_tip_x"	48
"1034"	15414	517	"nose_tip_y"	62
"1035"	15443	518	"nose_tip_x"	45
"1036"	15444	518	"nose_tip_y"	62
"1037"	15473	519	"nose_tip_x"	50
"1038"	15474	519	"nose_tip_y"	59
"1039"	15503	520	"nose_tip_x"	47
"1040"	15504	520	"nose_tip_y"	61
"1041"	15529	521	"nose_tip_x"	47
"1042"	15530	521	"nose_tip_y"	59
"1043"	15559	522	"nose_tip_x"	49
"1044"	15560	522	"nose_tip_y"	65
"1045"	15589	523	"nose_tip_x"	50
"1046"	15590	523	"nose_tip_y"	59
"1047"	15619	524	"nose_tip_x"	51
"1048"	15620	524	"nose_tip_y"	59
"1049"	15649	525	"nose_tip_x"	45
"1050"	15650	525	"nose_tip_y"	65
"1051"	15679	526	"nose_tip_x"	49
"1052"	15680	526	"nose_tip_y"	59
"1053"	15709	527	"nose_tip_x"	45
"1054"	15710	527	"nose_tip_y"	59
"1055"	15739	528	"nose_tip_x"	47
"1056"	15740	528	"nose_tip_y"	62
"1057"	15769	529	"nose_tip_x"	49
"1058"	15770	529	"nose_tip_y"	60
"1059"	15799	530	"nose_tip_x"	51
"1060"	15800	530	"nose_tip_y"	61
"1061"	15829	531	"nose_tip_x"	45
"1062"	15830	531	"nose_tip_y"	59
"1063"	15857	532	"nose_tip_x"	45
"1064"	15858	532	"nose_tip_y"	59
"1065"	15887	533	"nose_tip_x"	45
"1066"	15888	533	"nose_tip_y"	64
"1067"	15917	534	"nose_tip_x"	51
"1068"	15918	534	"nose_tip_y"	60
"1069"	15947	535	"nose_tip_x"	51
"1070"	15948	535	"nose_tip_y"	59
"1071"	15973	536	"nose_tip_x"	45
"1072"	15974	536	"nose_tip_y"	59
"1073"	16003	537	"nose_tip_x"	48
"1074"	16004	537	"nose_tip_y"	65
"1075"	16033	538	"nose_tip_x"	51
"1076"	16034	538	"nose_tip_y"	64
"1077"	16063	539	"nose_tip_x"	49
"1078"	16064	539	"nose_tip_y"	64
"1079"	16093	540	"nose_tip_x"	45
"1080"	16094	540	"nose_tip_y"	59
"1081"	16123	541	"nose_tip_x"	45
"1082"	16124	541	"nose_tip_y"	59
"1083"	16153	542	"nose_tip_x"	45
"1084"	16154	542	"nose_tip_y"	63
"1085"	16183	543	"nose_tip_x"	51
"1086"	16184	543	"nose_tip_y"	59
"1087"	16213	544	"nose_tip_x"	49
"1088"	16214	544	"nose_tip_y"	59
"1089"	16243	545	"nose_tip_x"	45
"1090"	16244	545	"nose_tip_y"	63
"1091"	16273	546	"nose_tip_x"	45
"1092"	16274	546	"nose_tip_y"	59
"1093"	16303	547	"nose_tip_x"	45
"1094"	16304	547	"nose_tip_y"	59
"1095"	16333	548	"nose_tip_x"	47
"1096"	16334	548	"nose_tip_y"	65
"1097"	16363	549	"nose_tip_x"	51
"1098"	16364	549	"nose_tip_y"	62
"1099"	16393	550	"nose_tip_x"	51
"1100"	16394	550	"nose_tip_y"	62
"1101"	16423	551	"nose_tip_x"	51
"1102"	16424	551	"nose_tip_y"	59
"1103"	16439	552	"nose_tip_x"	48
"1104"	16440	552	"nose_tip_y"	62
"1105"	16469	553	"nose_tip_x"	48
"1106"	16470	553	"nose_tip_y"	59
"1107"	16493	554	"nose_tip_x"	51
"1108"	16494	554	"nose_tip_y"	62
"1109"	16523	555	"nose_tip_x"	51
"1110"	16524	555	"nose_tip_y"	59
"1111"	16553	556	"nose_tip_x"	49
"1112"	16554	556	"nose_tip_y"	59
"1113"	16583	557	"nose_tip_x"	51
"1114"	16584	557	"nose_tip_y"	60
"1115"	16613	558	"nose_tip_x"	51
"1116"	16614	558	"nose_tip_y"	65
"1117"	16639	559	"nose_tip_x"	49
"1118"	16640	559	"nose_tip_y"	60
"1119"	16669	560	"nose_tip_x"	51
"1120"	16670	560	"nose_tip_y"	64
"1121"	16699	561	"nose_tip_x"	49
"1122"	16700	561	"nose_tip_y"	60
"1123"	16729	562	"nose_tip_x"	51
"1124"	16730	562	"nose_tip_y"	60
"1125"	16759	563	"nose_tip_x"	51
"1126"	16760	563	"nose_tip_y"	62
"1127"	16789	564	"nose_tip_x"	51
"1128"	16790	564	"nose_tip_y"	59
"1129"	16819	565	"nose_tip_x"	45
"1130"	16820	565	"nose_tip_y"	61
"1131"	16849	566	"nose_tip_x"	51
"1132"	16850	566	"nose_tip_y"	64
"1133"	16879	567	"nose_tip_x"	45
"1134"	16880	567	"nose_tip_y"	59
"1135"	16909	568	"nose_tip_x"	50
"1136"	16910	568	"nose_tip_y"	59
"1137"	16939	569	"nose_tip_x"	49
"1138"	16940	569	"nose_tip_y"	59
"1139"	16969	570	"nose_tip_x"	51
"1140"	16970	570	"nose_tip_y"	63
"1141"	16999	571	"nose_tip_x"	45
"1142"	17000	571	"nose_tip_y"	60
"1143"	17029	572	"nose_tip_x"	45
"1144"	17030	572	"nose_tip_y"	59
"1145"	17057	573	"nose_tip_x"	51
"1146"	17058	573	"nose_tip_y"	61
"1147"	17087	574	"nose_tip_x"	51
"1148"	17088	574	"nose_tip_y"	59
"1149"	17105	575	"nose_tip_x"	48
"1150"	17106	575	"nose_tip_y"	60
"1151"	17133	576	"nose_tip_x"	45
"1152"	17134	576	"nose_tip_y"	59
"1153"	17163	577	"nose_tip_x"	51
"1154"	17164	577	"nose_tip_y"	60
"1155"	17193	578	"nose_tip_x"	48
"1156"	17194	578	"nose_tip_y"	65
"1157"	17223	579	"nose_tip_x"	49
"1158"	17224	579	"nose_tip_y"	64
"1159"	17253	580	"nose_tip_x"	45
"1160"	17254	580	"nose_tip_y"	61
"1161"	17283	581	"nose_tip_x"	45
"1162"	17284	581	"nose_tip_y"	59
"1163"	17313	582	"nose_tip_x"	45
"1164"	17314	582	"nose_tip_y"	63
"1165"	17343	583	"nose_tip_x"	47
"1166"	17344	583	"nose_tip_y"	61
"1167"	17373	584	"nose_tip_x"	46
"1168"	17374	584	"nose_tip_y"	60
"1169"	17403	585	"nose_tip_x"	50
"1170"	17404	585	"nose_tip_y"	59
"1171"	17433	586	"nose_tip_x"	47
"1172"	17434	586	"nose_tip_y"	59
"1173"	17463	587	"nose_tip_x"	48
"1174"	17464	587	"nose_tip_y"	65
"1175"	17493	588	"nose_tip_x"	50
"1176"	17494	588	"nose_tip_y"	63
"1177"	17523	589	"nose_tip_x"	47
"1178"	17524	589	"nose_tip_y"	59
"1179"	17553	590	"nose_tip_x"	47
"1180"	17554	590	"nose_tip_y"	60
"1181"	17583	591	"nose_tip_x"	51
"1182"	17584	591	"nose_tip_y"	65
"1183"	17597	592	"nose_tip_x"	49
"1184"	17598	592	"nose_tip_y"	59
"1185"	17605	593	"nose_tip_x"	45
"1186"	17606	593	"nose_tip_y"	61
"1187"	17613	594	"nose_tip_x"	45
"1188"	17614	594	"nose_tip_y"	65
"1189"	17621	595	"nose_tip_x"	48
"1190"	17622	595	"nose_tip_y"	65
"1191"	17629	596	"nose_tip_x"	51
"1192"	17630	596	"nose_tip_y"	65
"1193"	17637	597	"nose_tip_x"	45
"1194"	17638	597	"nose_tip_y"	59
"1195"	17645	598	"nose_tip_x"	51
"1196"	17646	598	"nose_tip_y"	65
"1197"	17653	599	"nose_tip_x"	49
"1198"	17654	599	"nose_tip_y"	62
"1199"	17661	600	"nose_tip_x"	51
"1200"	17662	600	"nose_tip_y"	59
"1201"	17669	601	"nose_tip_x"	45
"1202"	17670	601	"nose_tip_y"	60
"1203"	17677	602	"nose_tip_x"	45
"1204"	17678	602	"nose_tip_y"	65
"1205"	17685	603	"nose_tip_x"	49
"1206"	17686	603	"nose_tip_y"	65
"1207"	17693	604	"nose_tip_x"	45
"1208"	17694	604	"nose_tip_y"	61
"1209"	17701	605	"nose_tip_x"	51
"1210"	17702	605	"nose_tip_y"	59
"1211"	17709	606	"nose_tip_x"	48
"1212"	17710	606	"nose_tip_y"	64
"1213"	17717	607	"nose_tip_x"	51
"1214"	17718	607	"nose_tip_y"	59
"1215"	17725	608	"nose_tip_x"	51
"1216"	17726	608	"nose_tip_y"	60
"1217"	17733	609	"nose_tip_x"	48
"1218"	17734	609	"nose_tip_y"	61
"1219"	17741	610	"nose_tip_x"	45
"1220"	17742	610	"nose_tip_y"	62
"1221"	17749	611	"nose_tip_x"	48
"1222"	17750	611	"nose_tip_y"	59
"1223"	17757	612	"nose_tip_x"	49
"1224"	17758	612	"nose_tip_y"	62
"1225"	17765	613	"nose_tip_x"	49
"1226"	17766	613	"nose_tip_y"	63
"1227"	17773	614	"nose_tip_x"	45
"1228"	17774	614	"nose_tip_y"	62
"1229"	17781	615	"nose_tip_x"	45
"1230"	17782	615	"nose_tip_y"	65
"1231"	17789	616	"nose_tip_x"	49
"1232"	17790	616	"nose_tip_y"	64
"1233"	17797	617	"nose_tip_x"	45
"1234"	17798	617	"nose_tip_y"	60
"1235"	17805	618	"nose_tip_x"	46
"1236"	17806	618	"nose_tip_y"	61
"1237"	17813	619	"nose_tip_x"	51
"1238"	17814	619	"nose_tip_y"	60
"1239"	17821	620	"nose_tip_x"	51
"1240"	17822	620	"nose_tip_y"	59
"1241"	17829	621	"nose_tip_x"	45
"1242"	17830	621	"nose_tip_y"	65
"1243"	17837	622	"nose_tip_x"	46
"1244"	17838	622	"nose_tip_y"	60
"1245"	17845	623	"nose_tip_x"	47
"1246"	17846	623	"nose_tip_y"	61
"1247"	17853	624	"nose_tip_x"	51
"1248"	17854	624	"nose_tip_y"	59
"1249"	17861	625	"nose_tip_x"	48
"1250"	17862	625	"nose_tip_y"	59
"1251"	17869	626	"nose_tip_x"	51
"1252"	17870	626	"nose_tip_y"	63
"1253"	17877	627	"nose_tip_x"	45
"1254"	17878	627	"nose_tip_y"	64
"1255"	17885	628	"nose_tip_x"	48
"1256"	17886	628	"nose_tip_y"	65
"1257"	17893	629	"nose_tip_x"	47
"1258"	17894	629	"nose_tip_y"	59
"1259"	17901	630	"nose_tip_x"	45
"1260"	17902	630	"nose_tip_y"	61
"1261"	17909	631	"nose_tip_x"	45
"1262"	17910	631	"nose_tip_y"	59
"1263"	17917	632	"nose_tip_x"	45
"1264"	17918	632	"nose_tip_y"	59
"1265"	17925	633	"nose_tip_x"	47
"1266"	17926	633	"nose_tip_y"	59
"1267"	17933	634	"nose_tip_x"	46
"1268"	17934	634	"nose_tip_y"	62
"1269"	17941	635	"nose_tip_x"	51
"1270"	17942	635	"nose_tip_y"	62
"1271"	17949	636	"nose_tip_x"	51
"1272"	17950	636	"nose_tip_y"	59
"1273"	17957	637	"nose_tip_x"	45
"1274"	17958	637	"nose_tip_y"	65
"1275"	17965	638	"nose_tip_x"	50
"1276"	17966	638	"nose_tip_y"	64
"1277"	17973	639	"nose_tip_x"	45
"1278"	17974	639	"nose_tip_y"	59
"1279"	17981	640	"nose_tip_x"	49
"1280"	17982	640	"nose_tip_y"	64
"1281"	17989	641	"nose_tip_x"	51
"1282"	17990	641	"nose_tip_y"	64
"1283"	17997	642	"nose_tip_x"	45
"1284"	17998	642	"nose_tip_y"	59
"1285"	18005	643	"nose_tip_x"	47
"1286"	18006	643	"nose_tip_y"	65
"1287"	18013	644	"nose_tip_x"	50
"1288"	18014	644	"nose_tip_y"	62
"1289"	18021	645	"nose_tip_x"	47
"1290"	18022	645	"nose_tip_y"	62
"1291"	18029	646	"nose_tip_x"	45
"1292"	18030	646	"nose_tip_y"	59
"1293"	18037	647	"nose_tip_x"	51
"1294"	18038	647	"nose_tip_y"	60
"1295"	18045	648	"nose_tip_x"	45
"1296"	18046	648	"nose_tip_y"	62
"1297"	18053	649	"nose_tip_x"	48
"1298"	18054	649	"nose_tip_y"	64
"1299"	18061	650	"nose_tip_x"	45
"1300"	18062	650	"nose_tip_y"	59
"1301"	18069	651	"nose_tip_x"	50
"1302"	18070	651	"nose_tip_y"	59
"1303"	18077	652	"nose_tip_x"	45
"1304"	18078	652	"nose_tip_y"	65
"1305"	18085	653	"nose_tip_x"	48
"1306"	18086	653	"nose_tip_y"	62
"1307"	18093	654	"nose_tip_x"	45
"1308"	18094	654	"nose_tip_y"	65
"1309"	18101	655	"nose_tip_x"	45
"1310"	18102	655	"nose_tip_y"	59
"1311"	18109	656	"nose_tip_x"	50
"1312"	18110	656	"nose_tip_y"	59
"1313"	18117	657	"nose_tip_x"	48
"1314"	18118	657	"nose_tip_y"	61
"1315"	18125	658	"nose_tip_x"	51
"1316"	18126	658	"nose_tip_y"	65
"1317"	18133	659	"nose_tip_x"	45
